*******************************2mm**********************************
*******************************correlation*****************************
[86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.6, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.6, 0.8, 0.2, 0.4, 0.6, 0.4, 0.6, 0.2, 0.8, 0.0, 0.8, 0.8, 0.0, 0.8, 0.0, 0.2, 0.0, 0.4, 0.6, 0.0, 0.4, 0.8, 0.4, 0.0, 0.6, 0.4, 0.4, 0.2, 0.2, 0.4, 0.4, 0.6, 0.4, 0.0, 0.8, 0.0, 0.0, 0.0, 0.8, 0.2, 0.2, 0.6, 0.4, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.6, 0.2, 0.2, 0.0, 0.0, 0.0, 0.4, 0.4, 0.0, 0.2, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0]
*******************************nussinov*****************************
[86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.6, 0.0, 0.2, 0.4, 0.0, 0.0, 0.0, 0.4, 0.2, 0.0, 0.2, 0.8, 0.6, 0.2, 0.0, 0.2, 0.0, 0.4, 0.0, 0.4, 0.4, 0.0, 0.6, 0.0, 0.6, 0.6, 0.0, 0.4, 0.0, 0.2, 0.0, 0.2, 0.2, 0.4, 0.0, 0.6, 0.2, 0.2, 0.4, 0.6, 0.6, 0.4, 0.0, 0.0, 1.0, 0.4, 0.4, 0.0, 0.8, 0.2, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.4, 0.4, 0.8, 0.0, 0.0, 0.4, 0.6, 0.0, 0.0, 0.2, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0]
*******************************symm*****************************
[86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.4, 0.6, 0.0, 0.0, 0.2, 0.2, 0.0, 0.2, 0.0, 0.4, 0.4, 0.4, 0.2, 0.0, 0.2, 0.6, 0.0, 0.6, 0.0, 0.4, 0.4, 0.0, 0.4, 0.0, 0.6, 0.0, 0.6, 0.4, 0.0, 0.6, 0.0, 0.4, 0.2, 0.4, 0.4, 0.4, 0.4, 0.2, 0.4, 0.4, 0.2, 0.0, 0.8, 0.6, 0.0, 0.0, 0.6, 0.6, 0.2, 0.4, 0.6, 0.2, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.4, 0.8, 0.4, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.6, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0]

*******************************heat-3d*****************************
[86, 0.2, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.4, 0.2, 0.0, 0.4, 0.0, 0.6, 0.8, 0.0, 0.6, 0.2, 0.2, 0.6, 0.0, 0.6, 0.0, 0.2, 0.6, 0.0, 0.4, 0.0, 0.2, 0.0, 0.4, 0.4, 0.0, 0.2, 0.0, 0.4, 0.2, 0.4, 0.4, 0.4, 0.2, 0.6, 1.0, 0.2, 0.8, 0.0, 0.4, 0.2, 0.2, 0.0, 0.6, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.4, 0.6, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]


*******************************covariance*****************************
[86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.4, 0.8, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.4, 0.2, 1.0, 0.6, 0.4, 0.4, 0.4, 0.0, 0.2, 0.0, 0.2, 0.4, 0.0, 0.8, 0.0, 0.0, 0.0, 0.8, 0.6, 0.0, 0.4, 0.0, 0.6, 0.2, 0.0, 0.4, 0.6, 0.0, 0.4, 1.0, 0.2, 0.6, 0.0, 0.8, 0.2, 0.2, 0.0, 0.0, 0.6, 0.4, 0.2, 0.4, 0.2, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.4, 0.4, 1.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0]

*******************************consumer_jpeg_c*****************************
[86, 0.4, 0.4, 0.2, 0.0, 0.0, 0.4, 0.0, 0.2, 0.4, 0.4, 0.0, 0.2, 0.4, 0.4, 0.2, 0.4, 0.8, 0.6, 0.8, 0.0, 1.0, 0.2, 0.4, 0.0, 0.8, 0.0, 0.2, 1.0, 0.4, 1.0, 0.0, 0.0, 0.0, 0.8, 0.2, 0.0, 0.4, 0.4, 0.2, 0.6, 0.2, 1.0, 0.8, 0.0, 0.0, 0.6, 0.6, 0.0, 0.0, 0.6, 0.2, 0.2, 0.6, 0.0, 0.4, 0.2, 0.4, 0.2, 0.4, 1.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.4, 0.4, 0.4, 0.4, 0.0, 0.4, 0.6, 0.2, 0.0, 0.2, 0.6, 0.4, 0.0, 0.0, 0.8, 0.2, 0.0, 0.0, 0.0]

*******************************security_sha******************************
[86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.4, 0.0, 0.8, 0.6, 1.0, 0.2, 0.6, 0.0, 0.4, 0.4, 0.6, 0.2, 0.2, 0.2, 0.0, 0.0, 0.0, 0.4, 0.6, 0.0, 0.6, 0.0, 0.0, 0.0, 0.2, 0.4, 0.6, 0.0, 0.4, 0.0, 0.4, 0.0, 0.8, 0.8, 0.2, 0.2, 0.0, 0.2, 0.2, 0.0, 0.6, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.8, 0.0, 0.8, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.4, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]



*******************************automotive_bitcount******************************
[86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.2, 0.0, 0.0, 0.2, 0.0, 0.0, 0.6, 0.8, 0.4, 0.0, 0.0, 0.0, 0.6, 0.0, 0.4, 0.6, 0.0, 0.2, 0.2, 0.4, 0.2, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 1.0, 0.0, 0.8, 0.4, 0.8, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.4, 0.4, 0.2, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.4, 0.2, 0.4, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0]


*******************************automotive_susan_e******************************
[86, 0.4, 0.4, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.4, 0.4, 0.2, 0.2, 0.2, 0.4, 0.6, 0.0, 0.4, 1.0, 0.6, 0.0, 0.4, 0.8, 0.0, 0.8, 0.4, 0.2, 0.2, 0.0, 0.4, 0.4, 0.4, 0.2, 0.0, 0.0, 0.0, 1.0, 0.2, 0.8, 0.2, 0.4, 0.6, 0.0, 0.6, 0.6, 0.0, 0.0, 0.2, 0.4, 0.0, 0.6, 0.4, 0.4, 0.2, 0.8, 0.2, 0.2, 0.2, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.6, 0.0, 0.0, 0.6, 0.4, 0.6, 0.0, 0.4, 0.4, 0.4, 0.0, 0.0, 0.6, 0.0, 0.2, 0.0, 0.0]


*******************************automotive_susan_c******************************
[86, 0.6, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.4, 0.4, 0.2, 0.0, 0.4, 0.2, 0.6, 0.0, 1.0, 1.0, 0.2, 0.6, 0.2, 0.4, 0.0, 0.2, 0.0, 0.0, 0.2, 0.0, 0.4, 0.6, 0.8, 0.4, 0.0, 0.0, 0.0, 0.6, 0.4, 0.4, 0.6, 0.0, 0.2, 0.2, 0.4, 0.2, 0.0, 0.0, 0.0, 0.4, 0.0, 0.4, 0.0, 1.0, 0.0, 1.0, 0.4, 0.8, 0.6, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.4, 0.8, 0.2, 0.0, 0.0, 0.2, 0.0, 0.4, 0.0, 0.4, 0.4, 0.4, 0.0, 0.0, 0.2, 0.0, 0.4, 0.0, 0.0]



*******************************automotive_susan_s******************************
[86, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.2, 0.0, 0.0, 0.4, 0.2, 0.6, 0.8, 0.8, 0.6, 1.0, 0.6, 0.4, 0.0, 0.6, 0.4, 0.2, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.8, 0.0, 1.0, 0.2, 0.4, 0.4, 0.6, 0.8, 0.6, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.2, 0.6, 0.0, 0.2, 0.6, 0.4, 0.6, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.6, 0.8, 0.6, 0.0, 0.0, 0.8, 0.6, 0.4, 0.0, 0.4, 0.2, 0.2, 0.0, 0.0, 0.2, 0.0, 0.8, 0.0, 0.0]

*******************************bzip2e******************************
[86, 0.4, 0.0, 0.0, 0.0, 0.6, 0.0, 0.4, 0.0, 0.6, 0.8, 0.0, 0.2, 0.6, 0.2, 0.0, 0.0, 0.2, 0.2, 0.4, 0.6, 1.0, 0.6, 0.2, 0.0, 0.8, 0.6, 0.8, 0.4, 0.0, 0.8, 0.0, 0.8, 0.0, 0.4, 0.4, 0.0, 0.4, 0.4, 0.0, 0.6, 0.0, 0.8, 0.6, 0.0, 0.0, 0.6, 0.6, 0.2, 0.2, 0.2, 0.0, 0.6, 0.0, 0.0, 0.2, 0.4, 0.8, 0.8, 0.4, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.4, 1.0, 1.0, 0.4, 0.0, 0.0, 0.8, 0.4, 0.2, 0.8, 0.6, 0.4, 0.0, 0.0, 0.6, 0.8, 0.8, 0.0, 0.0]




*******************************consumer_tiff2rgba******************************
[86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.8, 0.0, 0.0, 0.0, 0.6, 0.2, 0.4, 0.0, 0.8, 0.2, 1.0, 0.8, 1.0, 0.2, 0.6, 0.6, 1.0, 0.4, 0.4, 0.2, 0.2, 1.0, 0.0, 0.2, 0.8, 0.2, 0.4, 0.0, 0.0, 0.6, 1.0, 0.6, 0.6, 0.6, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.2, 0.4, 0.8, 0.0, 0.6, 0.2, 0.4, 0.2, 0.4, 0.8, 0.8, 0.0, 0.0, 0.0, 0.4, 0.0, 0.2, 0.4, 0.6, 0.6, 0.4, 0.0, 1.0, 0.8, 0.4, 0.2, 0.6, 0.4, 0.2, 0.0, 0.0, 0.4, 0.8, 0.6, 0.0, 0.0]

*******************************telecom_adpcm_c******************************
[86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.4, 0.0, 0.8, 0.0, 0.8, 0.0, 0.0, 0.0, 0.4, 1.0, 0.8, 0.0, 0.0, 0.4, 0.0, 0.0, 0.6, 0.6, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.6, 0.6, 0.6, 0.2, 0.0, 0.0, 0.6, 0.6, 0.0, 0.6, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.6, 0.0, 0.6, 0.0, 0.0, 0.0, 0.4, 0.4, 0.0, 0.4, 0.6, 0.4, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0]


*******************************office_rsynth******************************
[86, 0.0, 0.0, 0.2, 0.0, 0.0, 0.4, 0.0, 0.0, 0.2, 0.0, 0.0, 0.2, 0.4, 0.2, 0.2, 0.0, 0.6, 1.0, 0.4, 0.0, 0.6, 0.0, 1.0, 0.0, 0.2, 0.8, 0.4, 0.2, 0.0, 0.4, 0.0, 0.0, 0.0, 0.6, 0.4, 0.0, 1.0, 0.8, 0.6, 0.8, 0.6, 0.2, 0.6, 0.4, 0.0, 0.8, 0.8, 0.8, 0.0, 1.0, 0.6, 0.2, 0.4, 0.0, 0.0, 0.0, 0.6, 1.0, 0.6, 0.8, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.2, 0.0, 0.8, 0.4, 0.0, 0.6, 0.4, 0.2, 0.0, 0.4, 0.0, 0.8, 0.0, 0.2, 0.6, 0.4, 1.0, 0.0, 0.0]
